"codigo";"nombre";"nombre_especifico";"departamento";"unidad_responsable";"ruta";"tipo_actuacion";"tipo_procedimiento";"inicio_tramite";"ambito";"nivel_administrativo";"codigo_sia";"fecha_actualizacion_sia";"fecha_publicacion";"fecha_ultima_modificacion";"familia";"fecha_inicio";"fecha_fin";"observaciones_plazo"
960;"Aprobación de proyectos de voladuras no subterráneas (convencionales y especiales)";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220373";"2022-05-13 22:00:11.07";"2022-05-13 07:26:53.134";"13/05/2022 07:26";"Aprobaciones";"_Z";"_Z";"_U"
961;"Autorización de prórroga de la vigencia de autorizaciones y concesiones de explotación minera.";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220374";"2022-05-13 22:00:11.071";"2022-05-13 07:30:23.902";"13/05/2022 07:30";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
963;"Constitución de cotos mineros.";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220375";"2022-05-13 22:00:11.071";"2022-05-13 07:33:41.502";"13/05/2022 07:33";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
969;"Cesión de uso a terceros de bienes y derechos patrimoniales.";"_U";"Dirección General de Patrimonio y Contratación";"Consejería de Hacienda, Presupuestos y Asuntos Europeos";"Gobierno de Canarias >> Consejería de Hacienda, Presupuestos y Asuntos Europeos >> Viceconsejería de Hacienda, Planificación y Asuntos Europeos >> Dirección General de Patrimonio y Contratación >> Servicio Patrimonio en Tenerife y Parque Móvil";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220910";"2022-05-04 22:00:21.254";"2022-05-04 13:18:16.537";"04/05/2022 13:18";"Bienes Patrimoniales";"_Z";"_Z";"_U"
970;"Contrato de explotación de bienes y derechos patrimoniales por adjudicación directa.";"_U";"Dirección General de Patrimonio y Contratación";"Consejería de Hacienda, Presupuestos y Asuntos Europeos";"Gobierno de Canarias >> Consejería de Hacienda, Presupuestos y Asuntos Europeos >> Viceconsejería de Hacienda, Planificación y Asuntos Europeos >> Dirección General de Patrimonio y Contratación >> Servicio Patrimonio en Tenerife y Parque Móvil";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220958";"2022-05-04 22:00:21.255";"2022-05-04 13:28:33.372";"04/05/2022 13:28";"Bienes Patrimoniales";"_Z";"_Z";"_U"
974;"Autorización de Núcleos Zoológicos";"_U";"Dirección General de Ganadería";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Ganadería >> Servicio de Industrias, Registro y Bienestar Animal";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220837";"2022-06-01 22:00:14.461";"2022-06-01 12:13:36.173";"01/06/2022 12:13";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
976;"Inscripción en el Registro de Sociedades Agrarias de Transformación de Canarias";"_U";"Viceconsejería del Sector Primario";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Servicio de Asociacionismo Agrario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220517";"2020-12-18 23:00:05.466";"2020-12-18 10:37:56.923";"18/12/2020 10:37";"Registros Administrativos";"_Z";"_Z";"_U"
977;"Autorización de funcionamiento, modificación, clausura ó notificación de actividad de instalaciones radiactivas de segunda y tercera categoría con fines científicos, médicos, agrícolas, comerciales o industriales";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de desarrollo industrial";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220376";"2022-07-06 22:00:09.812";"2022-07-06 07:59:35.413";"06/07/2022 07:59";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
981;"Extensión de convenios colectivos de trabajo.";"_U";"Dirección General de Trabajo";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Viceconsejería de Empleo >> Dirección General de Trabajo >> Servicio promoción laboral Las Palmas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220666";"2022-03-09 23:00:10.668";"2022-03-09 09:37:46.183";"09/03/2022 09:37";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
983;"Inscripción registral de actos de Cooperativas con certificación e Inscripción registral de actos de Asociaciones de Cooperativas con certificación";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Subdirección de Promoción de la Economía Social >> Servicio de Promoción de la Economía Social";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221385";"2022-10-17 22:00:11.797";"2022-10-17 13:04:39.282";"17/10/2022 13:04";"Registros Administrativos";"_Z";"_Z";"_U"
986;"Determinación de zonas de gran afluencia turística para la excepción del régimen de horarios comerciales.";"_U";"Dirección General de Comercio y Consumo";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Comercio y Consumo >> Servicio de planificación comercial";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220377";"2022-05-24 22:00:08.828";"2022-05-24 08:31:58.882";"24/05/2022 08:31";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
990;"Autorización para la implantación de sistemas mecanizados o informáticos en los Casinos de Juego.";"_U";"Viceconsejería de Administraciones Publicas y Transparencia";"Consejería de Administraciones Públicas, Justicia y Seguridad";"Gobierno de Canarias >> Consejería de Administraciones Públicas, Justicia y Seguridad >> Viceconsejería de Administraciones Publicas y Transparencia >> Servicio de Gestión del Juego S/C de Tenerife";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220994";"2018-12-04 23:15:39.068";"2018-12-04 09:24:34.329";"04/12/2018 09:24";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
991;"Otorgamiento de Concesiones mineras derivadas de permisos de investigación para recursos de las  Secciones C) y D) de la Ley de Minas";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220366";"2022-05-13 22:00:11.071";"2022-05-13 09:02:20.337";"13/05/2022 09:02";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
993;"Otorgamiento de permisos de exploración de recursos mineros de las Secciones C) y D) de la Ley de Minas";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220367";"2022-05-13 22:00:11.071";"2022-05-13 09:31:33.228";"13/05/2022 09:31";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
995;"Declaración de la naturaleza mineral y/o termal de las aguas.";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220368";"2022-05-13 22:00:11.072";"2022-05-13 09:38:04.502";"13/05/2022 09:38";"Declaraciones y Calificaciones";"_Z";"_Z";"_U"
999;"Autorización de personas o entidades especializadas para desarrollar la actividad de auditoría del sistema de prevención de las empresas";"_U";"Dirección General de Trabajo";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Viceconsejería de Empleo >> Dirección General de Trabajo >> Servicio régimen jurídico y as. generales del ICASEL";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221138";"2021-04-28 22:00:10.94";"2021-04-28 13:58:51.597";"28/04/2021 13:58";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
1002;"Aprobación de planes de labores anuales.";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220634";"2022-05-13 22:00:11.071";"2022-05-13 08:35:47.585";"13/05/2022 08:35";"Aprobaciones";"_Z";"_Z";"_U"
1012;"Reconocimiento de Organizaciones de Productores de Frutas y Hortalizas en el ámbito de la Comunidad Autónoma de Canarias";"_U";"Viceconsejería del Sector Primario";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Servicio de Asociacionismo Agrario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221405";"2020-05-18 21:15:27.333";"2020-05-18 15:29:56.893";"18/05/2020 15:29";"Declaraciones y Calificaciones";"_Z";"_Z";"_U"
1013;"Autorización para la modernización y reconversión de buques pesqueros.";"_U";"Dirección General de Pesca";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Pesca >> Servicio de Estructuras Pesqueras";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221038";"2020-04-06 21:15:50.436";"2020-04-06 11:02:31.993";"06/04/2020 11:02";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
1016;"Autorización del trabajo de menores de 16 años en espectáculos públicos.";"_U";"Dirección General de Trabajo";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Viceconsejería de Empleo >> Dirección General de Trabajo >> Servicio promoción laboral Las Palmas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221142";"2020-07-08 21:15:36.111";"2020-07-08 08:57:26.307";"08/07/2020 08:57";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
1027;"Depósito de estatutos de las organizaciones sindicales y empresariales";"_U";"Dirección General de Trabajo";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Viceconsejería de Empleo >> Dirección General de Trabajo >> Servicio promoción laboral Las Palmas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221091";"2022-10-11 22:00:07.17";"2022-10-11 14:28:21.588";"11/10/2022 14:28";"Registros Administrativos";"_Z";"_Z";"_U"
1028;"Calificación previa de estatutos de sociedades cooperativas.";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Subdirección de Promoción de la Economía Social >> Servicio de Promoción de la Economía Social";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221103";"2022-10-17 22:00:11.797";"2022-10-17 13:10:33.958";"17/10/2022 13:10";"Registros Administrativos";"_Z";"_Z";"_U"
1029;"Calificación e inscripción de Sociedades Laborales.";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Subdirección de Promoción de la Economía Social >> Servicio de Promoción de la Economía Social";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221241";"2022-10-17 22:00:11.796";"2022-10-17 12:30:19.548";"17/10/2022 12:30";"Registros Administrativos";"_Z";"_Z";"_U"
1031;"Inscripción de actos de sociedades laborales.";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Subdirección de Promoción de la Economía Social >> Servicio de Promoción de la Economía Social";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221126";"2022-10-17 22:00:11.796";"2022-10-17 12:35:20.242";"17/10/2022 12:35";"Registros Administrativos";"_Z";"_Z";"_U"
1035;"Autorización de apertura y funcionamiento de las lonjas y establecimientos para la primera venta de los productos pesqueros";"_U";"Dirección General de Pesca";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Pesca >> Servicio de Desarrollo Pesquero";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220861";"2020-04-06 21:16:16.985";"2020-04-06 11:03:44.427";"06/04/2020 11:03";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
1053;"Autorización para las enseñanzas de prácticas deportivas náuticas";"_U";"Dirección General de Pesca";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Pesca >> Servicio de Estructuras Pesqueras";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220989";"2020-04-15 21:15:27.729";"2020-04-15 07:13:22.337";"15/04/2020 07:13";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
1054;"Autorización de apertura y puesta en funcionamiento de centros docentes privados para impartir enseñanzas de régimen general.";"_U";"Dirección General de Centros, Infraestructura y Promoción Educativa";"Consejería de Educación, Universidades, Cultura y Deportes";"Gobierno de Canarias >> Consejería de Educación, Universidades, Cultura y Deportes >> Viceconsejería de Educación, Universidades y Deportes >> Dirección General de Centros, Infraestructura y Promoción Educativa >> Servicio de Administración de Centros";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 2: Descarga formularios";"220574";"2021-11-15 23:00:10.74";"2021-11-15 13:00:05.601";"15/11/2021 13:00";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
1055;"Admisión y renovación de plazas en residencias escolares públicas.";"_U";"Dirección General de Centros, Infraestructura y Promoción Educativa";"Consejería de Educación, Universidades, Cultura y Deportes";"Gobierno de Canarias >> Consejería de Educación, Universidades, Cultura y Deportes >> Viceconsejería de Educación, Universidades y Deportes >> Dirección General de Centros, Infraestructura y Promoción Educativa >> Servicio acc. compensación educat. y act. ex.";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220991";"2021-11-15 23:00:15.24";"2021-11-15 13:51:09.583";"15/11/2021 13:51";"Prestaciones Sociales y Sanitarias";"01/02/3000 00:00";"28/02/3000 23:59";"El plazo de presentación de solicitudes será el mes de febrero del curso anterior para el que se solicita plaza."
